Date,Close,High,Low,Open,DailyReturn,Target,10_MA,20_MA,50_MA,200_MA,Close_minus_10_MA,Close_minus_20_MA,Close_minus_50_MA,Close_minus_200_MA,20_day_std,BollingerUpperBound,BollingerLowerBound,Close_minus_BollingerUpperBound,Close_minus_BollingerLowerBound,DailyReturn_T-1,DailyReturn_T-2,DailyReturn_T-3,DailyReturn_T-4,DailyReturn_T-5,Close_minus_10_MA_T-1,Close_minus_10_MA_T-2,Close_minus_10_MA_T-3,Close_minus_10_MA_T-4,Close_minus_10_MA_T-5,Close_minus_20_MA_T-1,Close_minus_20_MA_T-2,Close_minus_20_MA_T-3,Close_minus_20_MA_T-4,Close_minus_20_MA_T-5,Close_minus_50_MA_T-1,Close_minus_50_MA_T-2,Close_minus_50_MA_T-3,Close_minus_50_MA_T-4,Close_minus_50_MA_T-5,Close_minus_200_MA_T-1,Close_minus_200_MA_T-2,Close_minus_200_MA_T-3,Close_minus_200_MA_T-4,Close_minus_200_MA_T-5,Close_minus_BollingerUpperBound_T-1,Close_minus_BollingerUpperBound_T-2,Close_minus_BollingerUpperBound_T-3,Close_minus_BollingerUpperBound_T-4,Close_minus_BollingerUpperBound_T-5
03/16/2010,1.3778,1.3783,1.3657,1.3671,0.776600377413263,-0.291163196971903,1.36666,1.362205,1.388186,1.432558,0.0111399999999999,0.0155949999999998,-0.0103859999999998,-0.0547579999999994,0.00688663656347471,1.37597827312695,1.34843172687305,0.00182172687305049,0.0293682731269491,-0.636383585692336,0.588748364587876,0.263215617459957,0.307895315592697,-0.227957938083674,0.00214000000000003,0.01197,0.00531999999999999,0.00291000000000019,-0.000199999999999756,0.0049600000000003,0.01403,0.00667499999999976,0.00305500000000003,-0.00159999999999982,-0.0222619999999998,-0.015042,-0.0242619999999998,-0.0291439999999998,-0.0347339999999996,-0.0656115000000002,-0.0570219999999999,-0.0652250000000003,-0.0690739999999996,-0.0735209999999995,-0.00851237329156951,0.000725770359916167,-0.00487423100649731,-0.00854417873685343,-0.0143596403183617
03/17/2010,1.3738,1.3817,1.3727,1.3778,-0.291163196971903,-0.925653834851597,1.36703,1.36286,1.386838,1.4324395,0.00676999999999994,0.0109399999999999,-0.0130379999999997,-0.0586395,0.00734376928889241,1.37754753857778,1.34817246142222,-0.00374753857778476,0.0256275385777847,0.776600377413263,-0.636383585692336,0.588748364587876,0.263215617459957,0.307895315592697,0.0111399999999999,0.00214000000000003,0.01197,0.00531999999999999,0.00291000000000019,0.0155949999999998,0.0049600000000003,0.01403,0.00667499999999976,0.00305500000000003,-0.0103859999999998,-0.0222619999999998,-0.015042,-0.0242619999999998,-0.0291439999999998,-0.0547579999999994,-0.0656115000000002,-0.0570219999999999,-0.0652250000000003,-0.0690739999999996,0.00182172687305049,-0.00851237329156951,0.000725770359916167,-0.00487423100649731,-0.00854417873685343
03/18/2010,1.3612,1.3742,1.3587,1.3738,-0.925653834851597,-0.598625378759884,1.36728,1.36286,1.385424,1.432182,-0.00608000000000031,-0.00165999999999999,-0.0242239999999996,-0.0709819999999994,0.00734376928895351,1.37754753857791,1.34817246142209,-0.0163475385779071,0.0130275385779071,-0.291163196971903,0.776600377413263,-0.636383585692336,0.588748364587876,0.263215617459957,0.00676999999999994,0.0111399999999999,0.00214000000000003,0.01197,0.00531999999999999,0.0109399999999999,0.0155949999999998,0.0049600000000003,0.01403,0.00667499999999976,-0.0130379999999997,-0.0103859999999998,-0.0222619999999998,-0.015042,-0.0242619999999998,-0.0586395,-0.0547579999999994,-0.0656115000000002,-0.0570219999999999,-0.0652250000000003,-0.00374753857778476,0.00182172687305049,-0.00851237329156951,0.000725770359916167,-0.00487423100649731
03/19/2010,1.3531,1.3626,1.3502,1.3612,-0.598625378759884,0.132851132924941,1.36635,1.362565,1.383664,1.4319425,-0.01325,-0.00946500000000028,-0.030564,-0.0788424999999995,0.00762028283762068,1.37780556567524,1.34732443432476,-0.0247055656752417,0.00577556567524118,-0.925653834851597,-0.291163196971903,0.776600377413263,-0.636383585692336,0.588748364587876,-0.00608000000000031,0.00676999999999994,0.0111399999999999,0.00214000000000003,0.01197,-0.00165999999999999,0.0109399999999999,0.0155949999999998,0.0049600000000003,0.01403,-0.0242239999999996,-0.0130379999999997,-0.0103859999999998,-0.0222619999999998,-0.015042,-0.0709819999999994,-0.0586395,-0.0547579999999994,-0.0656115000000002,-0.0570219999999999,-0.0163475385779071,-0.00374753857778476,0.00182172687305049,-0.00851237329156951,0.000725770359916167
03/22/2010,1.3549,1.3568,1.3464,1.3531,0.132851132924941,-0.362962962962956,1.36554,1.362325,1.38171,1.431824,-0.01064,-0.00742500000000001,-0.02681,-0.0769239999999995,0.00778898513756996,1.37790297027514,1.34674702972486,-0.02300297027514,0.00815297027513995,-0.598625378759884,-0.925653834851597,-0.291163196971903,0.776600377413263,-0.636383585692336,-0.01325,-0.00608000000000031,0.00676999999999994,0.0111399999999999,0.00214000000000003,-0.00946500000000028,-0.00165999999999999,0.0109399999999999,0.0155949999999998,0.0049600000000003,-0.030564,-0.0242239999999996,-0.0130379999999997,-0.0103859999999998,-0.0222619999999998,-0.0788424999999995,-0.0709819999999994,-0.0586395,-0.0547579999999994,-0.0656115000000002,-0.0247055656752417,-0.0163475385779071,-0.00374753857778476,0.00182172687305049,-0.00851237329156951
03/23/2010,1.35,1.3569,1.3477,1.3549,-0.362962962962956,-1.26772185132399,1.36455,1.362325,1.379736,1.4316495,-0.0145499999999998,-0.0123249999999999,-0.029736,-0.0816494999999995,0.00778898513756996,1.37790297027514,1.34674702972486,-0.0279029702751399,0.00325297027514004,0.132851132924941,-0.598625378759884,-0.925653834851597,-0.291163196971903,0.776600377413263,-0.01064,-0.01325,-0.00608000000000031,0.00676999999999994,0.0111399999999999,-0.00742500000000001,-0.00946500000000028,-0.00165999999999999,0.0109399999999999,0.0155949999999998,-0.02681,-0.030564,-0.0242239999999996,-0.0130379999999997,-0.0103859999999998,-0.0769239999999995,-0.0788424999999995,-0.0709819999999994,-0.0586395,-0.0547579999999994,-0.02300297027514,-0.0247055656752417,-0.0163475385779071,-0.00374753857778476,0.00182172687305049
03/24/2010,1.3331,1.3501,1.3321,1.35,-1.26772185132399,-0.384036144578304,1.36145,1.36132,1.377386,1.4313415,-0.0283500000000001,-0.0282199999999999,-0.044286,-0.0982414999999999,0.0100087645801608,1.38133752916032,1.34130247083968,-0.0482375291603214,-0.0082024708396784,-0.362962962962956,0.132851132924941,-0.598625378759884,-0.925653834851597,-0.291163196971903,-0.0145499999999998,-0.01064,-0.01325,-0.00608000000000031,0.00676999999999994,-0.0123249999999999,-0.00742500000000001,-0.00946500000000028,-0.00165999999999999,0.0109399999999999,-0.029736,-0.02681,-0.030564,-0.0242239999999996,-0.0130379999999997,-0.0816494999999995,-0.0769239999999995,-0.0788424999999995,-0.0709819999999994,-0.0586395,-0.0279029702751399,-0.02300297027514,-0.0247055656752417,-0.0163475385779071,-0.00374753857778476
03/25/2010,1.328,1.3386,1.3269,1.3331,-0.384036144578304,1.06533561796916,1.35748,1.35993,1.374954,1.431032,-0.02948,-0.03193,-0.0469540000000002,-0.103032,0.0124487200779305,1.38482744015586,1.33503255984414,-0.0568274401558611,-0.00703255984413897,-1.26772185132399,-0.362962962962956,0.132851132924941,-0.598625378759884,-0.925653834851597,-0.0283500000000001,-0.0145499999999998,-0.01064,-0.01325,-0.00608000000000031,-0.0282199999999999,-0.0123249999999999,-0.00742500000000001,-0.00946500000000028,-0.00165999999999999,-0.044286,-0.029736,-0.02681,-0.030564,-0.0242239999999996,-0.0982414999999999,-0.0816494999999995,-0.0769239999999995,-0.0788424999999995,-0.0709819999999994,-0.0482375291603214,-0.0279029702751399,-0.02300297027514,-0.0247055656752417,-0.0163475385779071
03/26/2010,1.3423,1.3425,1.3268,1.328,1.06533561796916,0.400682644505443,1.35413,1.35898,1.37305,1.430766,-0.01183,-0.0166800000000003,-0.0307500000000001,-0.0884659999999997,0.0130491621025563,1.38507832420511,1.33288167579489,-0.0427783242051127,0.00941832420511224,-0.384036144578304,-1.26772185132399,-0.362962962962956,0.132851132924941,-0.598625378759884,-0.02948,-0.0283500000000001,-0.0145499999999998,-0.01064,-0.01325,-0.03193,-0.0282199999999999,-0.0123249999999999,-0.00742500000000001,-0.00946500000000028,-0.0469540000000002,-0.044286,-0.029736,-0.02681,-0.030564,-0.103032,-0.0982414999999999,-0.0816494999999995,-0.0769239999999995,-0.0788424999999995,-0.0568274401558611,-0.0482375291603214,-0.0279029702751399,-0.02300297027514,-0.0247055656752417
03/29/2010,1.3477,1.3506,1.342,1.3423,0.400682644505443,-0.477149034518748,1.35219,1.358575,1.371232,1.4305675,-0.00448999999999988,-0.0108750000000002,-0.0235320000000003,-0.0828674999999994,0.013276765419325,1.38512853083865,1.33202146916135,-0.0374285308386502,0.0156785308386498,1.06533561796916,-0.384036144578304,-1.26772185132399,-0.362962962962956,0.132851132924941,-0.01183,-0.02948,-0.0283500000000001,-0.0145499999999998,-0.01064,-0.0166800000000003,-0.03193,-0.0282199999999999,-0.0123249999999999,-0.00742500000000001,-0.0307500000000001,-0.0469540000000002,-0.044286,-0.029736,-0.02681,-0.0884659999999997,-0.103032,-0.0982414999999999,-0.0816494999999995,-0.0769239999999995,-0.0427783242051127,-0.0568274401558611,-0.0482375291603214,-0.0279029702751399,-0.02300297027514
03/30/2010,1.3413,1.3539,1.3396,1.3477,-0.477149034518748,0.717986676535902,1.34854,1.3576,1.36945,1.430234,-0.00723999999999991,-0.0163000000000002,-0.0281500000000003,-0.0889339999999996,0.0138100649794265,1.38522012995885,1.32997987004115,-0.0439201299588532,0.0113201299588528,0.400682644505443,1.06533561796916,-0.384036144578304,-1.26772185132399,-0.362962962962956,-0.00448999999999988,-0.01183,-0.02948,-0.0283500000000001,-0.0145499999999998,-0.0108750000000002,-0.0166800000000003,-0.03193,-0.0282199999999999,-0.0123249999999999,-0.0235320000000003,-0.0307500000000001,-0.0469540000000002,-0.044286,-0.029736,-0.0828674999999994,-0.0884659999999997,-0.103032,-0.0982414999999999,-0.0816494999999995,-0.0374285308386502,-0.0427783242051127,-0.0568274401558611,-0.0482375291603214,-0.0279029702751399
03/31/2010,1.351,1.3548,1.3385,1.3413,0.717986676535902,0.552079499447925,1.34626,1.356645,1.368266,1.430031,0.00474000000000019,-0.00564500000000012,-0.0172660000000004,-0.0790309999999994,0.013558274808735,1.38376154961747,1.32952845038253,-0.03276154961747,0.0214715496174698,-0.477149034518748,0.400682644505443,1.06533561796916,-0.384036144578304,-1.26772185132399,-0.00723999999999991,-0.00448999999999988,-0.01183,-0.02948,-0.0283500000000001,-0.0163000000000002,-0.0108750000000002,-0.0166800000000003,-0.03193,-0.0282199999999999,-0.0281500000000003,-0.0235320000000003,-0.0307500000000001,-0.0469540000000002,-0.044286,-0.0889339999999996,-0.0828674999999994,-0.0884659999999997,-0.103032,-0.0982414999999999,-0.0439201299588532,-0.0374285308386502,-0.0427783242051127,-0.0568274401558611,-0.0482375291603214
04/01/2010,1.3585,1.3587,1.3458,1.351,0.552079499447925,-0.741564701520208,1.34599,1.356635,1.36724,1.4298335,0.01251,0.00186499999999978,-0.00874000000000041,-0.0713334999999995,0.0135567530268556,1.38374850605371,1.32952149394629,-0.0252485060537115,0.0289785060537111,0.717986676535902,-0.477149034518748,0.400682644505443,1.06533561796916,-0.384036144578304,0.00474000000000019,-0.00723999999999991,-0.00448999999999988,-0.01183,-0.02948,-0.00564500000000012,-0.0163000000000002,-0.0108750000000002,-0.0166800000000003,-0.03193,-0.0172660000000004,-0.0281500000000003,-0.0235320000000003,-0.0307500000000001,-0.0469540000000002,-0.0790309999999994,-0.0889339999999996,-0.0828674999999994,-0.0884659999999997,-0.103032,-0.03276154961747,-0.0439201299588532,-0.0374285308386502,-0.0427783242051127,-0.0568274401558611
04/02/2010,1.3485,1.3591,1.3483,1.3585,-0.741564701520208,-0.0445136879590425,1.34553,1.35594,1.36593,1.4295375,0.00297000000000014,-0.00744000000000011,-0.0174300000000005,-0.0810374999999999,0.0136018729360248,1.38314374587205,1.32873625412795,-0.0346437458720497,0.0197637458720494,0.552079499447925,0.717986676535902,-0.477149034518748,0.400682644505443,1.06533561796916,0.01251,0.00474000000000019,-0.00723999999999991,-0.00448999999999988,-0.01183,0.00186499999999978,-0.00564500000000012,-0.0163000000000002,-0.0108750000000002,-0.0166800000000003,-0.00874000000000041,-0.0172660000000004,-0.0281500000000003,-0.0235320000000003,-0.0307500000000001,-0.0713334999999995,-0.0790309999999994,-0.0889339999999996,-0.0828674999999994,-0.0884659999999997,-0.0252485060537115,-0.03276154961747,-0.0439201299588532,-0.0374285308386502,-0.0427783242051127
04/05/2010,1.3479,1.3538,1.3461,1.3485,-0.0445136879590425,-0.57454111326668,1.34483,1.355185,1.364582,1.429234,0.00307000000000013,-0.00728499999999999,-0.0166820000000003,-0.0813339999999996,0.0136084445532022,1.3824018891064,1.3279681108936,-0.0345018891064044,0.0199318891064044,-0.741564701520208,0.552079499447925,0.717986676535902,-0.477149034518748,0.400682644505443,0.00297000000000014,0.01251,0.00474000000000019,-0.00723999999999991,-0.00448999999999988,-0.00744000000000011,0.00186499999999978,-0.00564500000000012,-0.0163000000000002,-0.0108750000000002,-0.0174300000000005,-0.00874000000000041,-0.0172660000000004,-0.0281500000000003,-0.0235320000000003,-0.0810374999999999,-0.0713334999999995,-0.0790309999999994,-0.0889339999999996,-0.0828674999999994,-0.0346437458720497,-0.0252485060537115,-0.03276154961747,-0.0439201299588532,-0.0374285308386502
04/06/2010,1.3402,1.3496,1.3356,1.3479,-0.57454111326668,-0.381993858137975,1.34385,1.3542,1.363234,1.428914,-0.00364999999999971,-0.014,-0.0230340000000002,-0.0887139999999997,0.0139576803984574,1.38211536079691,1.32628463920309,-0.0419153607969149,0.0139153607969149,-0.0445136879590425,-0.741564701520208,0.552079499447925,0.717986676535902,-0.477149034518748,0.00307000000000013,0.00297000000000014,0.01251,0.00474000000000019,-0.00723999999999991,-0.00728499999999999,-0.00744000000000011,0.00186499999999978,-0.00564500000000012,-0.0163000000000002,-0.0166820000000003,-0.0174300000000005,-0.00874000000000041,-0.0172660000000004,-0.0281500000000003,-0.0813339999999996,-0.0810374999999999,-0.0713334999999995,-0.0790309999999994,-0.0889339999999996,-0.0345018891064044,-0.0346437458720497,-0.0252485060537115,-0.03276154961747,-0.0439201299588532
04/07/2010,1.3351,1.3408,1.3327,1.3402,-0.381993858137975,-0.0224752771950829,1.34405,1.35275,1.3619,1.428514,-0.00895000000000001,-0.0176499999999999,-0.0267999999999999,-0.0934139999999999,0.014375179632744,1.38150035926549,1.32399964073451,-0.0464003592654878,0.0111003592654879,-0.57454111326668,-0.0445136879590425,-0.741564701520208,0.552079499447925,0.717986676535902,-0.00364999999999971,0.00307000000000013,0.00297000000000014,0.01251,0.00474000000000019,-0.014,-0.00728499999999999,-0.00744000000000011,0.00186499999999978,-0.00564500000000012,-0.0230340000000002,-0.0166820000000003,-0.0174300000000005,-0.00874000000000041,-0.0172660000000004,-0.0887139999999997,-0.0813339999999996,-0.0810374999999999,-0.0713334999999995,-0.0790309999999994,-0.0419153607969149,-0.0345018891064044,-0.0346437458720497,-0.0252485060537115,-0.03276154961747
04/08/2010,1.3348,1.3366,1.3282,1.3351,-0.0224752771950829,1.06729914023125,1.34473,1.351105,1.360654,1.4281715,-0.00992999999999999,-0.016305,-0.025854,-0.0933714999999997,0.0144565583368532,1.38001811667371,1.32219188332629,-0.0452181166737065,0.0126081166737064,-0.381993858137975,-0.57454111326668,-0.0445136879590425,-0.741564701520208,0.552079499447925,-0.00895000000000001,-0.00364999999999971,0.00307000000000013,0.00297000000000014,0.01251,-0.0176499999999999,-0.014,-0.00728499999999999,-0.00744000000000011,0.00186499999999978,-0.0267999999999999,-0.0230340000000002,-0.0166820000000003,-0.0174300000000005,-0.00874000000000041,-0.0934139999999999,-0.0887139999999997,-0.0813339999999996,-0.0810374999999999,-0.0713334999999995,-0.0464003592654878,-0.0419153607969149,-0.0345018891064044,-0.0346437458720497,-0.0252485060537115
04/09/2010,1.3492,1.3494,1.3341,1.3348,1.06729914023125,0.640695191103922,1.34542,1.349775,1.359904,1.42793,0.00378000000000012,-0.000574999999999992,-0.0107040000000003,-0.0787299999999995,0.0132372232340045,1.37624944646801,1.32330055353199,-0.0270494464680089,0.0258994464680089,-0.0224752771950829,-0.381993858137975,-0.57454111326668,-0.0445136879590425,-0.741564701520208,-0.00992999999999999,-0.00895000000000001,-0.00364999999999971,0.00307000000000013,0.00297000000000014,-0.016305,-0.0176499999999999,-0.014,-0.00728499999999999,-0.00744000000000011,-0.025854,-0.0267999999999999,-0.0230340000000002,-0.0166820000000003,-0.0174300000000005,-0.0933714999999997,-0.0934139999999999,-0.0887139999999997,-0.0813339999999996,-0.0810374999999999,-0.0452181166737065,-0.0464003592654878,-0.0419153607969149,-0.0345018891064044,-0.0346437458720497
04/12/2010,1.3579,1.3691,1.3565,1.3492,0.640695191103922,0.0735889322245853,1.34644,1.349315,1.35921,1.4277385,0.01146,0.00858500000000006,-0.00131000000000014,-0.0698384999999995,0.0127545358288714,1.37482407165774,1.32380592834226,-0.0169240716577428,0.0340940716577429,1.06729914023125,-0.0224752771950829,-0.381993858137975,-0.57454111326668,-0.0445136879590425,0.00378000000000012,-0.00992999999999999,-0.00895000000000001,-0.00364999999999971,0.00307000000000013,-0.000574999999999992,-0.016305,-0.0176499999999999,-0.014,-0.00728499999999999,-0.0107040000000003,-0.025854,-0.0267999999999999,-0.0230340000000002,-0.0166820000000003,-0.0787299999999995,-0.0933714999999997,-0.0934139999999999,-0.0887139999999997,-0.0813339999999996,-0.0270494464680089,-0.0452181166737065,-0.0464003592654878,-0.0419153607969149,-0.0345018891064044
04/13/2010,1.3589,1.3626,1.3546,1.3579,0.0735889322245853,0.476050974073528,1.3482,1.34837,1.358462,1.427577,0.0106999999999999,0.0105300000000002,0.000437999999999716,-0.0686769999999994,0.0111296238173522,1.3706292476347,1.3261107523653,-0.0117292476347044,0.0327892476347047,0.640695191103922,1.06729914023125,-0.0224752771950829,-0.381993858137975,-0.57454111326668,0.01146,0.00378000000000012,-0.00992999999999999,-0.00895000000000001,-0.00364999999999971,0.00858500000000006,-0.000574999999999992,-0.016305,-0.0176499999999999,-0.014,-0.00131000000000014,-0.0107040000000003,-0.025854,-0.0267999999999999,-0.0230340000000002,-0.0698384999999995,-0.0787299999999995,-0.0933714999999997,-0.0934139999999999,-0.0887139999999997,-0.0169240716577428,-0.0270494464680089,-0.0452181166737065,-0.0464003592654878,-0.0419153607969149
04/14/2010,1.3654,1.3678,1.3597,1.3589,0.476050974073528,-0.589362015618094,1.34964,1.34795,1.357964,1.4274785,0.01576,0.01745,0.00743599999999955,-0.0620784999999995,0.0102426096592126,1.36843521931843,1.32746478068157,-0.00303521931842532,0.0379352193184253,0.0735889322245853,0.640695191103922,1.06729914023125,-0.0224752771950829,-0.381993858137975,0.0106999999999999,0.01146,0.00378000000000012,-0.00992999999999999,-0.00895000000000001,0.0105300000000002,0.00858500000000006,-0.000574999999999992,-0.016305,-0.0176499999999999,0.000437999999999716,-0.00131000000000014,-0.0107040000000003,-0.025854,-0.0267999999999999,-0.0686769999999994,-0.0698384999999995,-0.0787299999999995,-0.0933714999999997,-0.0934139999999999,-0.0117292476347044,-0.0169240716577428,-0.0270494464680089,-0.0452181166737065,-0.0464003592654878
04/15/2010,1.3574,1.3666,1.352,1.3654,-0.589362015618094,-0.518364928909945,1.34953,1.34776,1.357636,1.42725,0.00786999999999982,0.00963999999999987,-0.000236000000000125,-0.0698499999999995,0.010016638789087,1.36779327757817,1.32772672242183,-0.0103932775781741,0.0296732775781738,0.476050974073528,0.0735889322245853,0.640695191103922,1.06729914023125,-0.0224752771950829,0.01576,0.0106999999999999,0.01146,0.00378000000000012,-0.00992999999999999,0.01745,0.0105300000000002,0.00858500000000006,-0.000574999999999992,-0.016305,0.00743599999999955,0.000437999999999716,-0.00131000000000014,-0.0107040000000003,-0.025854,-0.0620784999999995,-0.0686769999999994,-0.0698384999999995,-0.0787299999999995,-0.0933714999999997,-0.00303521931842532,-0.0117292476347044,-0.0169240716577428,-0.0270494464680089,-0.0452181166737065
04/16/2010,1.3504,1.3581,1.3473,1.3574,-0.518364928909945,-0.133471748479907,1.34972,1.347625,1.35734,1.4270275,0.000680000000000014,0.00277499999999997,-0.00693999999999995,-0.0766274999999992,0.0099589089975054,1.36754281799501,1.32770718200499,-0.0171428179950108,0.0226928179950108,-0.589362015618094,0.476050974073528,0.0735889322245853,0.640695191103922,1.06729914023125,0.00786999999999982,0.01576,0.0106999999999999,0.01146,0.00378000000000012,0.00963999999999987,0.01745,0.0105300000000002,0.00858500000000006,-0.000574999999999992,-0.000236000000000125,0.00743599999999955,0.000437999999999716,-0.00131000000000014,-0.0107040000000003,-0.0698499999999995,-0.0620784999999995,-0.0686769999999994,-0.0698384999999995,-0.0787299999999995,-0.0103932775781741,-0.00303521931842532,-0.0117292476347044,-0.0169240716577428,-0.0270494464680089
04/19/2010,1.3486,1.3497,1.3415,1.3504,-0.133471748479907,-0.312407021719725,1.34979,1.34731,1.356994,1.4267725,-0.0011899999999998,0.00129000000000001,-0.00839400000000023,-0.0781724999999991,0.00981528882593752,1.36694057765188,1.32767942234812,-0.018340577651875,0.0209205776518751,-0.518364928909945,-0.589362015618094,0.476050974073528,0.0735889322245853,0.640695191103922,0.000680000000000014,0.00786999999999982,0.01576,0.0106999999999999,0.01146,0.00277499999999997,0.00963999999999987,0.01745,0.0105300000000002,0.00858500000000006,-0.00693999999999995,-0.000236000000000125,0.00743599999999955,0.000437999999999716,-0.00131000000000014,-0.0766274999999992,-0.0698499999999995,-0.0620784999999995,-0.0686769999999994,-0.0698384999999995,-0.0171428179950108,-0.0103932775781741,-0.00303521931842532,-0.0117292476347044,-0.0169240716577428
04/20/2010,1.3444,1.3522,1.3429,1.3486,-0.312407021719725,-0.365808137364698,1.35021,1.34703,1.356322,1.426528,-0.00581000000000009,-0.00262999999999991,-0.011922,-0.0821279999999989,0.00981438793435843,1.36665877586872,1.32740122413128,-0.0222587758687167,0.0169987758687169,-0.133471748479907,-0.518364928909945,-0.589362015618094,0.476050974073528,0.0735889322245853,-0.0011899999999998,0.000680000000000014,0.00786999999999982,0.01576,0.0106999999999999,0.00129000000000001,0.00277499999999997,0.00963999999999987,0.01745,0.0105300000000002,-0.00839400000000023,-0.00693999999999995,-0.000236000000000125,0.00743599999999955,0.000437999999999716,-0.0781724999999991,-0.0766274999999992,-0.0698499999999995,-0.0620784999999995,-0.0686769999999994,-0.018340577651875,-0.0171428179950108,-0.0103932775781741,-0.00303521931842532,-0.0117292476347044
04/21/2010,1.3395,1.3447,1.3359,1.3444,-0.365808137364698,-0.63105702050935,1.35065,1.34735,1.355648,1.426163,-0.01115,-0.00785000000000013,-0.0161480000000003,-0.0866629999999993,0.00943322794557405,1.36621645589115,1.32848354410885,-0.0267164558911484,0.0110164558911481,-0.312407021719725,-0.133471748479907,-0.518364928909945,-0.589362015618094,0.476050974073528,-0.00581000000000009,-0.0011899999999998,0.000680000000000014,0.00786999999999982,0.01576,-0.00262999999999991,0.00129000000000001,0.00277499999999997,0.00963999999999987,0.01745,-0.011922,-0.00839400000000023,-0.00693999999999995,-0.000236000000000125,0.00743599999999955,-0.0821279999999989,-0.0781724999999991,-0.0766274999999992,-0.0698499999999995,-0.0620784999999995,-0.0222587758687167,-0.018340577651875,-0.0171428179950108,-0.0103932775781741,-0.00303521931842532
04/22/2010,1.3311,1.3421,1.326,1.3395,-0.63105702050935,0.448732331164461,1.35028,1.347505,1.354908,1.42575,-0.01918,-0.016405,-0.0238080000000005,-0.0946499999999988,0.009118776175963,1.36574255235193,1.32926744764807,-0.034642552351926,0.00183255235192603,-0.365808137364698,-0.312407021719725,-0.133471748479907,-0.518364928909945,-0.589362015618094,-0.01115,-0.00581000000000009,-0.0011899999999998,0.000680000000000014,0.00786999999999982,-0.00785000000000013,-0.00262999999999991,0.00129000000000001,0.00277499999999997,0.00963999999999987,-0.0161480000000003,-0.011922,-0.00839400000000023,-0.00693999999999995,-0.000236000000000125,-0.0866629999999993,-0.0821279999999989,-0.0781724999999991,-0.0766274999999992,-0.0698499999999995,-0.0267164558911484,-0.0222587758687167,-0.018340577651875,-0.0171428179950108,-0.0103932775781741
04/23/2010,1.3371,1.34,1.3202,1.3311,0.448732331164461,-0.0598667963780522,1.34907,1.347245,1.354432,1.4253665,-0.0119699999999998,-0.0101450000000001,-0.0173320000000006,-0.0882664999999994,0.00934628972257949,1.36593757944516,1.32855242055484,-0.028837579445159,0.00854757944515883,-0.63105702050935,-0.365808137364698,-0.312407021719725,-0.133471748479907,-0.518364928909945,-0.01918,-0.01115,-0.00581000000000009,-0.0011899999999998,0.000680000000000014,-0.016405,-0.00785000000000013,-0.00262999999999991,0.00129000000000001,0.00277499999999997,-0.0238080000000005,-0.0161480000000003,-0.011922,-0.00839400000000023,-0.00693999999999995,-0.0946499999999988,-0.0866629999999993,-0.0821279999999989,-0.0781724999999991,-0.0766274999999992,-0.034642552351926,-0.0267164558911484,-0.0222587758687167,-0.018340577651875,-0.0171428179950108
04/26/2010,1.3363,1.3397,1.3291,1.3371,-0.0598667963780522,-1.43464399574921,1.34691,1.346675,1.353964,1.4249375,-0.0106099999999998,-0.010375,-0.0176640000000003,-0.0886374999999988,0.00965945814102028,1.36599391628204,1.32735608371796,-0.0296939162820407,0.00894391628204061,0.448732331164461,-0.63105702050935,-0.365808137364698,-0.312407021719725,-0.133471748479907,-0.0119699999999998,-0.01918,-0.01115,-0.00581000000000009,-0.0011899999999998,-0.0101450000000001,-0.016405,-0.00785000000000013,-0.00262999999999991,0.00129000000000001,-0.0173320000000006,-0.0238080000000005,-0.0161480000000003,-0.011922,-0.00839400000000023,-0.0882664999999994,-0.0946499999999988,-0.0866629999999993,-0.0821279999999989,-0.0781724999999991,-0.028837579445159,-0.034642552351926,-0.0267164558911484,-0.0222587758687167,-0.018340577651875
04/27/2010,1.3174,1.3413,1.3163,1.3363,-1.43464399574921,0.166717187026387,1.34276,1.34548,1.352782,1.4244285,-0.0253599999999998,-0.0280800000000001,-0.0353820000000005,-0.107028499999999,0.0116356349203711,1.36875126984074,1.32220873015926,-0.0513512698407423,-0.00480873015925787,-0.0598667963780522,0.448732331164461,-0.63105702050935,-0.365808137364698,-0.312407021719725,-0.0106099999999998,-0.0119699999999998,-0.01918,-0.01115,-0.00581000000000009,-0.010375,-0.0101450000000001,-0.016405,-0.00785000000000013,-0.00262999999999991,-0.0176640000000003,-0.0173320000000006,-0.0238080000000005,-0.0161480000000003,-0.011922,-0.0886374999999988,-0.0882664999999994,-0.0946499999999988,-0.0866629999999993,-0.0821279999999989,-0.0296939162820407,-0.028837579445159,-0.034642552351926,-0.0267164558911484,-0.0222587758687167
04/28/2010,1.3196,1.3268,1.3116,1.3174,0.166717187026387,0.339853485386296,1.33818,1.34391,1.35196,1.42392,-0.0185799999999998,-0.0243100000000001,-0.0323600000000002,-0.104319999999999,0.0129011994546212,1.36971239890924,1.31810760109076,-0.0501123989092425,0.00149239890924235,-1.43464399574921,-0.0598667963780522,0.448732331164461,-0.63105702050935,-0.365808137364698,-0.0253599999999998,-0.0106099999999998,-0.0119699999999998,-0.01918,-0.01115,-0.0280800000000001,-0.010375,-0.0101450000000001,-0.016405,-0.00785000000000013,-0.0353820000000005,-0.0176640000000003,-0.0173320000000006,-0.0238080000000005,-0.0161480000000003,-0.107028499999999,-0.0886374999999988,-0.0882664999999994,-0.0946499999999988,-0.0866629999999993,-0.0513512698407423,-0.0296939162820407,-0.028837579445159,-0.034642552351926,-0.0267164558911484
