Date,EUR/USD Close,EUR/USD High,EUR/USD Low
6/15/09,1.3786,1.3986,1.3756
6/16/09,1.3849,1.3933,1.3749
6/17/09,1.3947,1.3984,1.3809
6/18/09,1.3899,1.4002,1.3868
6/19/09,1.3955,1.4012,1.3883
6/22/09,1.3874,1.3936,1.3827
6/23/09,1.408,1.4108,1.3829
6/24/09,1.3916,1.4138,1.3885
6/25/09,1.398,1.4014,1.3897
6/26/09,1.4077,1.4119,1.401
6/29/09,1.4086,1.4103,1.3983
6/30/09,1.4042,1.4153,1.4
7/1/09,1.4151,1.4201,1.4
7/2/09,1.4033,1.415,1.3989
7/3/09,1.3975,1.4028,1.3952
7/6/09,1.3962,1.3998,1.3877
7/7/09,1.3912,1.4051,1.3904
7/8/09,1.3851,1.3939,1.3833
7/9/09,1.4031,1.4072,1.3859
7/10/09,1.3949,1.403,1.3878
7/13/09,1.3996,1.4001,1.3898
7/14/09,1.3933,1.4014,1.3911
7/15/09,1.4125,1.4135,1.3954
7/16/09,1.4137,1.4166,1.4056
7/17/09,1.4138,1.4146,1.4062
7/20/09,1.4221,1.425,1.4112
7/21/09,1.4192,1.4277,1.4164
7/22/09,1.4213,1.4258,1.4157
7/23/09,1.4209,1.4291,1.4188
7/24/09,1.421,1.4254,1.4136
7/27/09,1.4242,1.4298,1.4173
7/28/09,1.4175,1.4304,1.413
7/29/09,1.4041,1.4195,1.4007
7/30/09,1.4077,1.4095,1.4015
7/31/09,1.4253,1.428,1.4065
8/3/09,1.4408,1.4445,1.4207
8/4/09,1.4388,1.4432,1.4367
8/5/09,1.4425,1.4448,1.4355
8/6/09,1.4341,1.4431,1.4328
8/7/09,1.4169,1.4413,1.4154
8/10/09,1.4132,1.4218,1.4105
8/11/09,1.4148,1.4185,1.4111
8/12/09,1.4212,1.4246,1.4087
8/13/09,1.4274,1.4327,1.4203
8/14/09,1.4174,1.4306,1.416
8/17/09,1.4083,1.4194,1.4046
8/18/09,1.4142,1.4155,1.4068
8/19/09,1.4237,1.4267,1.4065
8/20/09,1.4266,1.4275,1.4201
8/21/09,1.4346,1.4377,1.4209
8/24/09,1.4289,1.4359,1.4281
8/25/09,1.4311,1.4362,1.4253
8/26/09,1.4241,1.4349,1.4207
8/27/09,1.4372,1.441,1.422
8/28/09,1.4296,1.4388,1.4282
8/31/09,1.4322,1.4368,1.4255
9/1/09,1.4213,1.4379,1.4177
9/2/09,1.4268,1.4295,1.419
9/3/09,1.425,1.4348,1.4236
9/4/09,1.4311,1.4327,1.4191
9/7/09,1.4329,1.4361,1.4304
9/8/09,1.4507,1.4535,1.4329
9/9/09,1.4542,1.46,1.4466
9/10/09,1.4574,1.4613,1.4503
9/11/09,1.4594,1.4635,1.4554
9/14/09,1.4615,1.4652,1.4515
9/15/09,1.4675,1.4688,1.4562
9/16/09,1.4731,1.4736,1.4644
9/17/09,1.4744,1.4767,1.4689
9/18/09,1.4722,1.4744,1.4648
9/21/09,1.4676,1.4713,1.461
9/22/09,1.4799,1.4821,1.4676
9/23/09,1.4744,1.4844,1.4729
9/24/09,1.4652,1.4803,1.4626
9/25/09,1.4669,1.4725,1.4615
9/28/09,1.4599,1.472,1.4561
9/29/09,1.4571,1.4645,1.4525
9/30/09,1.4632,1.4675,1.4573
10/1/09,1.4522,1.4667,1.4518
10/2/09,1.4571,1.4647,1.4481
10/5/09,1.4652,1.4669,1.4582
10/6/09,1.4713,1.4764,1.4647
10/7/09,1.468,1.4736,1.4648
10/8/09,1.4779,1.4817,1.4683
10/9/09,1.4709,1.4795,1.4674
10/12/09,1.4777,1.4813,1.4677
10/13/09,1.483,1.4876,1.4762
10/14/09,1.4918,1.4946,1.484
10/15/09,1.4887,1.4967,1.4844
10/16/09,1.4893,1.4967,1.4848
10/19/09,1.4944,1.4963,1.4829
10/20/09,1.4929,1.4994,1.4883
10/21/09,1.4999,1.5046,1.4889
10/22/09,1.5025,1.5036,1.4944
10/23/09,1.4997,1.506,1.4993
10/26/09,1.496,1.5063,1.4842
10/27/09,1.4792,1.4927,1.4771
10/28/09,1.4715,1.484,1.4698
10/29/09,1.4829,1.4859,1.4684
10/30/09,1.4713,1.4858,1.4712
11/2/09,1.4813,1.4845,1.4686
11/3/09,1.4711,1.481,1.4627
11/4/09,1.4866,1.4909,1.4704
11/5/09,1.4875,1.4917,1.481
11/6/09,1.4846,1.4913,1.4815
11/9/09,1.4987,1.502,1.4854
11/10/09,1.4978,1.502,1.4939
11/11/09,1.4979,1.5048,1.4953
11/12/09,1.4841,1.5016,1.4822
11/13/09,1.4914,1.4936,1.4826
11/16/09,1.4968,1.5015,1.4883
11/17/09,1.4868,1.4999,1.4809
11/18/09,1.4961,1.499,1.4859
11/19/09,1.4917,1.4965,1.4842
11/20/09,1.4859,1.4935,1.48
11/23/09,1.4963,1.5001,1.4834
11/24/09,1.4965,1.4989,1.4889
11/25/09,1.5136,1.5144,1.4956
11/26/09,1.4984,1.5141,1.496
11/27/09,1.4957,1.5022,1.483
11/30/09,1.5016,1.5083,1.4965
12/1/09,1.5085,1.512,1.4973
12/2/09,1.5044,1.511,1.5033
12/3/09,1.5073,1.5141,1.5043
12/4/09,1.4843,1.5091,1.4822
12/7/09,1.4818,1.4905,1.4757
12/8/09,1.4699,1.4866,1.4681
12/9/09,1.4731,1.4782,1.467
12/10/09,1.4726,1.4761,1.4687
12/11/09,1.4619,1.4776,1.4587
12/14/09,1.465,1.4685,1.46
12/15/09,1.4528,1.4663,1.4504
12/16/09,1.4532,1.459,1.4506
12/17/09,1.4347,1.4536,1.4305
12/18/09,1.434,1.4411,1.4262
12/21/09,1.4282,1.4372,1.4269
12/22/09,1.425,1.4332,1.4219
12/23/09,1.433,1.4366,1.4235
12/24/09,1.4349,1.4418,1.4324
12/25/09,1.4426,1.4435,1.4365
12/28/09,1.4383,1.4414,1.4356
12/29/09,1.4359,1.4458,1.4333
12/30/09,1.4336,1.4361,1.4274
12/31/09,1.4318,1.4441,1.4308
1/1/10,1.4318,1.4318,1.4318
1/4/10,1.4411,1.4455,1.4258
1/5/10,1.4366,1.4483,1.4347
1/6/10,1.4412,1.4434,1.4285
1/7/10,1.4319,1.4446,1.4299
1/8/10,1.4411,1.4439,1.4264
1/11/10,1.4526,1.4557,1.4409
1/12/10,1.4487,1.4548,1.4454
1/13/10,1.4506,1.4582,1.4456
1/14/10,1.4496,1.4555,1.4447
1/15/10,1.4375,1.4511,1.4338
1/18/10,1.4386,1.4401,1.4336
1/19/10,1.4304,1.4413,1.4253
1/20/10,1.4102,1.4296,1.4081
1/21/10,1.4098,1.4143,1.4028
1/22/10,1.414,1.4181,1.4068
1/25/10,1.4153,1.4197,1.4129
1/26/10,1.4076,1.4179,1.4043
1/27/10,1.4018,1.4096,1.3994
1/28/10,1.3971,1.4052,1.3938
1/29/10,1.3867,1.3989,1.3863
2/1/10,1.3926,1.3935,1.3854
2/2/10,1.3963,1.3974,1.3887
2/3/10,1.3903,1.4026,1.3891
2/4/10,1.3738,1.3903,1.3729
2/5/10,1.3652,1.3746,1.3586
2/8/10,1.3659,1.3714,1.3622
2/9/10,1.378,1.3839,1.3644
2/10/10,1.3732,1.3815,1.3678
2/11/10,1.3681,1.3801,1.3596
2/12/10,1.3609,1.3696,1.3533
2/15/10,1.3597,1.3634,1.358
2/16/10,1.3765,1.3779,1.3589
2/17/10,1.3607,1.3789,1.3587
2/18/10,1.3612,1.3653,1.354
2/19/10,1.359,1.3607,1.3444
2/22/10,1.3597,1.3653,1.3574
2/23/10,1.35,1.3691,1.3497
2/24/10,1.3532,1.3626,1.3503
2/25/10,1.3558,1.3571,1.3452
2/26/10,1.3613,1.3683,1.3531
3/1/10,1.3558,1.3656,1.3461
3/2/10,1.3608,1.3622,1.3435
3/3/10,1.3701,1.3736,1.3594
3/4/10,1.3587,1.3712,1.3552
3/5/10,1.3624,1.3629,1.3529
3/8/10,1.363,1.3704,1.3606
3/9/10,1.3599,1.3635,1.3537
3/10/10,1.3641,1.3679,1.3546
3/11/10,1.3677,1.3687,1.362
3/12/10,1.3758,1.3796,1.367
3/15/10,1.3671,1.3776,1.3641
3/16/10,1.3778,1.3783,1.3657
3/17/10,1.3738,1.3817,1.3727
3/18/10,1.3612,1.3742,1.3587
3/19/10,1.3531,1.3626,1.3502
3/22/10,1.3549,1.3568,1.3464
3/23/10,1.35,1.3569,1.3477
3/24/10,1.3331,1.3501,1.3321
3/25/10,1.328,1.3386,1.3269
3/26/10,1.3423,1.3425,1.3268
3/29/10,1.3477,1.3506,1.342
3/30/10,1.3413,1.3539,1.3396
3/31/10,1.351,1.3548,1.3385
4/1/10,1.3585,1.3587,1.3458
4/2/10,1.3485,1.3591,1.3483
4/5/10,1.3479,1.3538,1.3461
4/6/10,1.3402,1.3496,1.3356
4/7/10,1.3351,1.3408,1.3327
4/8/10,1.3348,1.3366,1.3282
4/9/10,1.3492,1.3494,1.3341
4/12/10,1.3579,1.3691,1.3565
4/13/10,1.3589,1.3626,1.3546
4/14/10,1.3654,1.3678,1.3597
4/15/10,1.3574,1.3666,1.352
4/16/10,1.3504,1.3581,1.3473
4/19/10,1.3486,1.3497,1.3415
4/20/10,1.3444,1.3522,1.3429
4/21/10,1.3395,1.3447,1.3359
4/22/10,1.3311,1.3421,1.326
4/23/10,1.3371,1.34,1.3202
4/26/10,1.3363,1.3397,1.3291
4/27/10,1.3174,1.3413,1.3163
4/28/10,1.3196,1.3268,1.3116
4/29/10,1.3241,1.328,1.3185
4/30/10,1.3314,1.3342,1.3226
5/3/10,1.3196,1.336,1.3155
5/4/10,1.3007,1.3213,1.2994
5/5/10,1.2818,1.2996,1.2805
5/6/10,1.2614,1.2856,1.251
5/7/10,1.2732,1.2797,1.2587
5/10/10,1.2775,1.3093,1.276
5/11/10,1.2691,1.2802,1.2667
5/12/10,1.2626,1.2739,1.2606
5/13/10,1.2545,1.2684,1.2537
5/14/10,1.238,1.2575,1.2359
5/17/10,1.2386,1.2414,1.2237
5/18/10,1.221,1.2444,1.2162
5/19/10,1.2386,1.2398,1.2146
5/20/10,1.2523,1.2598,1.2298
5/21/10,1.2575,1.2672,1.2464
5/24/10,1.2384,1.2559,1.2346
5/25/10,1.2332,1.2353,1.2176
5/26/10,1.2191,1.2375,1.2178
5/27/10,1.2345,1.2394,1.2155
5/28/10,1.2276,1.2452,1.2271
5/31/10,1.23,1.2334,1.2267
6/1/10,1.2235,1.2353,1.2112
6/2/10,1.2243,1.2275,1.2176
6/3/10,1.2163,1.2326,1.2153
6/4/10,1.1963,1.2215,1.1956
6/7/10,1.192,1.1991,1.1878
6/8/10,1.1943,1.2008,1.1901
6/9/10,1.1979,1.2075,1.1925
6/10/10,1.2117,1.2143,1.1958
6/11/10,1.2091,1.2152,1.2046
6/14/10,1.2225,1.2298,1.2118
6/15/10,1.2337,1.2349,1.2167
6/16/10,1.2303,1.2355,1.2255
6/17/10,1.2385,1.2412,1.2243
6/18/10,1.2384,1.2416,1.2351
6/21/10,1.2304,1.2486,1.2304
6/22/10,1.2271,1.2353,1.2251
6/23/10,1.2321,1.2343,1.221
6/24/10,1.2329,1.2387,1.2263
6/25/10,1.2378,1.2395,1.2253
6/28/10,1.2279,1.2397,1.2266
6/29/10,1.2188,1.229,1.2152
6/30/10,1.2229,1.2304,1.2167
7/1/10,1.2522,1.2539,1.2194
7/2/10,1.2547,1.2613,1.2483
7/5/10,1.2533,1.2563,1.2509
7/6/10,1.2614,1.2662,1.2481
7/7/10,1.2634,1.2664,1.2554
7/8/10,1.2693,1.27,1.2622
7/9/10,1.2639,1.2722,1.2608
7/12/10,1.2589,1.2647,1.255
7/13/10,1.2717,1.2737,1.2523
7/14/10,1.2737,1.2778,1.2683
7/15/10,1.2914,1.2919,1.2709
7/16/10,1.2925,1.3007,1.2891
7/19/10,1.2945,1.2991,1.2872
7/20/10,1.2889,1.3028,1.284
7/21/10,1.2766,1.2913,1.2733
7/22/10,1.2889,1.2929,1.2739
7/23/10,1.2909,1.2967,1.2794
7/26/10,1.2995,1.3005,1.2878
7/27/10,1.3002,1.3045,1.2953
7/28/10,1.2979,1.3041,1.2968
7/29/10,1.3085,1.3106,1.2979
7/30/10,1.3054,1.3093,1.2981
8/2/10,1.3167,1.3195,1.3055
8/3/10,1.3229,1.3261,1.3147
8/4/10,1.316,1.3239,1.3132
8/5/10,1.3178,1.3234,1.312
8/6/10,1.3288,1.3333,1.3158
8/9/10,1.3223,1.3307,1.3217
8/10/10,1.3191,1.3234,1.3075
8/11/10,1.2884,1.319,1.2864
8/12/10,1.2828,1.2932,1.2782
8/13/10,1.2753,1.2906,1.2753
8/16/10,1.2816,1.2871,1.2735
8/17/10,1.288,1.2915,1.2805
8/18/10,1.286,1.2923,1.2824
8/19/10,1.2819,1.2902,1.2773
8/20/10,1.2708,1.2832,1.2664
8/23/10,1.2665,1.2731,1.2647
8/24/10,1.2674,1.2718,1.2587
8/25/10,1.2653,1.2725,1.2607
8/26/10,1.2735,1.2764,1.2651
8/27/10,1.2738,1.2778,1.2677
8/30/10,1.2662,1.2769,1.266
8/31/10,1.2684,1.2743,1.2626
9/1/10,1.2802,1.2855,1.2664
9/2/10,1.2815,1.2848,1.2777
9/3/10,1.2891,1.2897,1.281
9/6/10,1.2872,1.2918,1.2866
9/7/10,1.2698,1.2876,1.2683
9/8/10,1.2712,1.2763,1.266
9/9/10,1.2703,1.2767,1.2665
9/10/10,1.2707,1.2747,1.2645
9/13/10,1.2872,1.2892,1.2706
9/14/10,1.3011,1.3033,1.283
9/15/10,1.3012,1.3036,1.2956
9/16/10,1.3083,1.3117,1.2977
9/17/10,1.3042,1.3159,1.3019
9/20/10,1.3064,1.312,1.3028
9/21/10,1.3242,1.3281,1.3059
9/22/10,1.3393,1.344,1.3248
9/23/10,1.3314,1.3413,1.3305
9/24/10,1.3484,1.3492,1.3287
9/27/10,1.3472,1.3506,1.3426
9/28/10,1.3583,1.3595,1.3382
9/29/10,1.3627,1.3647,1.3567
9/30/10,1.3632,1.3683,1.356
10/1/10,1.3778,1.3783,1.362
10/4/10,1.3683,1.3808,1.3667
10/5/10,1.383,1.3859,1.3639
10/6/10,1.3935,1.3947,1.38
10/7/10,1.3917,1.4028,1.3858
10/8/10,1.3922,1.3983,1.3835
10/11/10,1.3875,1.4011,1.3867
10/12/10,1.3914,1.3932,1.3774
10/13/10,1.3962,1.4001,1.3913
10/14/10,1.4076,1.4121,1.3956
10/15/10,1.3969,1.4157,1.3938
10/18/10,1.3986,1.3998,1.3832
10/19/10,1.3728,1.4003,1.3721
10/20/10,1.3956,1.3991,1.3699
10/21/10,1.3923,1.405,1.3874
10/22/10,1.3934,1.3973,1.3858
10/25/10,1.3979,1.408,1.3935
10/26/10,1.3848,1.3982,1.3826
10/27/10,1.3764,1.3877,1.3735
10/28/10,1.3931,1.3945,1.3759
10/29/10,1.3908,1.3951,1.3806
11/1/10,1.3879,1.4011,1.3863
11/2/10,1.4027,1.4058,1.3882
11/3/10,1.4132,1.4182,1.3992
11/4/10,1.4206,1.4282,1.4103
11/5/10,1.4035,1.4247,1.4024
11/8/10,1.3918,1.4084,1.3888
11/9/10,1.3775,1.3973,1.3752
11/10/10,1.378,1.3826,1.3671
11/11/10,1.3658,1.382,1.3638
11/12/10,1.3699,1.3777,1.3575
11/15/10,1.3564,1.375,1.3564
11/16/10,1.3488,1.3656,1.3447
11/17/10,1.3518,1.3565,1.346
11/18/10,1.363,1.3667,1.3526
11/19/10,1.3685,1.3731,1.3609
11/22/10,1.3624,1.3786,1.3577
11/23/10,1.3375,1.3633,1.3362
11/24/10,1.3324,1.3421,1.3284
11/25/10,1.3376,1.3386,1.3287
11/26/10,1.3236,1.3365,1.3199
11/29/10,1.3123,1.3302,1.3065
11/30/10,1.2998,1.3149,1.2968
12/1/10,1.3135,1.318,1.2972
12/2/10,1.3223,1.3247,1.3059
12/3/10,1.3408,1.3414,1.3194
12/6/10,1.3323,1.3421,1.3245
12/7/10,1.3274,1.34,1.3269
12/8/10,1.3258,1.328,1.3181
12/9/10,1.3239,1.3322,1.3166
12/10/10,1.3226,1.3282,1.3179
12/13/10,1.3389,1.3433,1.3183
12/14/10,1.3384,1.3498,1.3364
12/15/10,1.3221,1.3382,1.3211
12/16/10,1.3224,1.3265,1.3182
12/17/10,1.3181,1.3358,1.3134
12/20/10,1.312,1.3187,1.3096
12/21/10,1.3092,1.3202,1.3074
12/22/10,1.3092,1.3181,1.3078
12/23/10,1.3115,1.3153,1.3056
12/24/10,1.3115,1.3148,1.3095
12/27/10,1.3156,1.317,1.3073
12/28/10,1.3114,1.3274,1.3094
12/29/10,1.3231,1.3238,1.3085
12/30/10,1.3279,1.3314,1.3213
12/31/10,1.3366,1.3424,1.3285
1/3/11,1.3351,1.3394,1.3251
1/4/11,1.3298,1.3433,1.3292
1/5/11,1.3149,1.3325,1.3127
1/6/11,1.3014,1.317,1.2998
1/7/11,1.2924,1.302,1.2907
1/10/11,1.295,1.2964,1.2875
1/11/11,1.2977,1.2992,1.2905
1/12/11,1.313,1.3144,1.2962
1/13/11,1.3349,1.3384,1.3089
1/14/11,1.3368,1.3456,1.3315
1/17/11,1.3294,1.3387,1.3247
1/18/11,1.3382,1.3465,1.3253
1/19/11,1.3465,1.3538,1.3369
1/20/11,1.347,1.3522,1.3397
1/21/11,1.3615,1.3626,1.345
1/24/11,1.3641,1.3686,1.354
1/25/11,1.3683,1.3703,1.3573
1/26/11,1.369,1.3721,1.3645
1/27/11,1.3737,1.3759,1.3638
1/28/11,1.3606,1.3746,1.3584
1/31/11,1.3693,1.3739,1.3571
2/1/11,1.3831,1.3836,1.3687
2/2/11,1.3807,1.3861,1.3768
2/3/11,1.3632,1.3825,1.361
2/4/11,1.3588,1.3678,1.3544
2/7/11,1.3586,1.3626,1.3509
2/8/11,1.3635,1.3689,1.3573
2/9/11,1.3721,1.3744,1.3609
2/10/11,1.3595,1.3735,1.3577
2/11/11,1.355,1.3621,1.3498
2/14/11,1.3483,1.3559,1.3429
2/15/11,1.3483,1.3552,1.3461
2/16/11,1.3561,1.3589,1.3462
2/17/11,1.3604,1.3619,1.3537
2/18/11,1.3686,1.3715,1.3546
2/21/11,1.3675,1.3717,1.3644
2/22/11,1.3655,1.3703,1.3524
2/23/11,1.3749,1.3787,1.3645
2/24/11,1.3799,1.382,1.3701
2/25/11,1.3744,1.3837,1.3721
2/28/11,1.3801,1.3855,1.3709
3/1/11,1.3771,1.3854,1.3761
3/2/11,1.3866,1.3889,1.3741
3/3/11,1.396,1.3971,1.383
3/4/11,1.3983,1.4006,1.3936
3/7/11,1.3973,1.4037,1.3951
3/8/11,1.39,1.3993,1.386
3/9/11,1.3902,1.3942,1.3853
3/10/11,1.3784,1.3925,1.3773
3/11/11,1.3903,1.3914,1.375
3/14/11,1.3997,1.4003,1.3902
3/15/11,1.3993,1.4013,1.3852
3/16/11,1.3897,1.4,1.3863
3/17/11,1.4017,1.4052,1.3868
3/18/11,1.4165,1.4184,1.3978
3/21/11,1.422,1.424,1.4137
3/22/11,1.4202,1.4249,1.4172
3/23/11,1.4126,1.4216,1.4098
3/24/11,1.4168,1.422,1.4049
3/25/11,1.4068,1.4193,1.4052
3/28/11,1.4091,1.4115,1.4019
3/29/11,1.4095,1.4149,1.4045
3/30/11,1.4132,1.4147,1.4049
3/31/11,1.4197,1.4233,1.4113
4/1/11,1.4224,1.4245,1.4059
4/4/11,1.4216,1.4268,1.419
4/5/11,1.4222,1.4245,1.4149
4/6/11,1.4334,1.435,1.4208
4/7/11,1.4307,1.4344,1.424
4/8/11,1.4439,1.4444,1.4289
4/11/11,1.4433,1.4483,1.4416
4/12/11,1.4478,1.4519,1.4374
4/13/11,1.4445,1.452,1.441
4/14/11,1.4491,1.4515,1.4362
4/15/11,1.4421,1.4504,1.4389
4/18/11,1.4236,1.442,1.4155
4/19/11,1.4338,1.4352,1.4202
4/20/11,1.451,1.4546,1.4325
4/21/11,1.4543,1.4649,1.4503
4/22/11,1.4547,1.4588,1.4532
4/25/11,1.458,1.4627,1.4522
4/26/11,1.464,1.4657,1.4492
4/27/11,1.4789,1.4791,1.463
4/28/11,1.4822,1.4881,1.4767
4/29/11,1.4826,1.4878,1.4802
5/2/11,1.4825,1.4902,1.476
5/3/11,1.4824,1.489,1.4751
5/4/11,1.483,1.4939,1.4773
5/5/11,1.4529,1.4899,1.4508
5/6/11,1.4346,1.4587,1.4314
5/9/11,1.435,1.4441,1.4253
5/10/11,1.4402,1.4411,1.4267
5/11/11,1.4195,1.4423,1.417
5/12/11,1.424,1.4276,1.4121
5/13/11,1.4106,1.4339,1.4064
5/16/11,1.4184,1.4244,1.4046
5/17/11,1.4227,1.4236,1.4118
5/18/11,1.4233,1.4287,1.4193
5/19/11,1.4308,1.4325,1.4204
5/20/11,1.4176,1.4345,1.4137
5/23/11,1.4049,1.4143,1.3968
5/24/11,1.4113,1.4132,1.4
5/25/11,1.4093,1.4118,1.4011
5/26/11,1.4132,1.4206,1.4065
5/27/11,1.4292,1.4302,1.4123
5/30/11,1.4278,1.4312,1.4254
5/31/11,1.4386,1.4424,1.4282
6/1/11,1.4345,1.4458,1.4339
6/2/11,1.4484,1.4513,1.4321
6/3/11,1.4625,1.4642,1.4451
6/6/11,1.4568,1.4658,1.4555
6/7/11,1.4685,1.4696,1.4561
6/8/11,1.4573,1.4693,1.4564
6/9/11,1.4517,1.4651,1.4476
6/10/11,1.4337,1.455,1.432
6/13/11,1.4411,1.443,1.4319
6/14/11,1.4449,1.4498,1.4376
6/15/11,1.4173,1.4454,1.4154
6/16/11,1.4176,1.4201,1.4071
6/17/11,1.4289,1.4339,1.4124
6/20/11,1.43,1.4327,1.4189
6/21/11,1.4406,1.4422,1.4304
6/22/11,1.4355,1.4441,1.4343
6/23/11,1.4237,1.4338,1.4125
6/24/11,1.417,1.4309,1.4139
6/27/11,1.428,1.4293,1.4101
6/28/11,1.4354,1.4397,1.4234
6/29/11,1.4428,1.4447,1.4325
6/30/11,1.4514,1.4538,1.4424
7/1/11,1.4521,1.4551,1.4434
7/4/11,1.4529,1.4577,1.4489
7/5/11,1.4421,1.4553,1.4395
7/6/11,1.43,1.4466,1.4283
7/7/11,1.4351,1.4374,1.4219
7/8/11,1.4249,1.4368,1.4204
7/11/11,1.4017,1.4227,1.3984
7/12/11,1.3968,1.4062,1.3835
7/13/11,1.4139,1.4192,1.3949
7/14/11,1.4131,1.4281,1.4113
7/15/11,1.4145,1.4199,1.409
7/18/11,1.4102,1.4133,1.4009
7/19/11,1.4134,1.4217,1.4067
7/20/11,1.4227,1.424,1.413
7/21/11,1.4375,1.4417,1.4137
7/22/11,1.4361,1.4437,1.4322
7/25/11,1.4373,1.4406,1.4323
7/26/11,1.451,1.4526,1.4355
7/27/11,1.4366,1.4536,1.4338
7/28/11,1.4306,1.44,1.4251
7/29/11,1.4379,1.4413,1.4228
8/1/11,1.4265,1.4453,1.4184
8/2/11,1.4216,1.4283,1.4149
8/3/11,1.432,1.4344,1.4142
8/4/11,1.4132,1.4369,1.411
8/5/11,1.4274,1.4297,1.4054
8/8/11,1.4206,1.4401,1.4129
8/9/11,1.4339,1.4346,1.415
8/10/11,1.4189,1.4401,1.416
8/11/11,1.424,1.4294,1.4101
8/12/11,1.4248,1.4291,1.4148
8/15/11,1.4442,1.4476,1.4259
8/16/11,1.4411,1.4471,1.4352
8/17/11,1.4439,1.4517,1.4323
8/18/11,1.4325,1.4451,1.4269
8/19/11,1.4393,1.4452,1.4257
8/22/11,1.4369,1.4434,1.4345
8/23/11,1.4437,1.4499,1.4351
8/24/11,1.4421,1.4481,1.4377
8/25/11,1.4383,1.4474,1.4325
8/26/11,1.4496,1.4501,1.4328
8/29/11,1.4512,1.4548,1.4464
8/30/11,1.4462,1.4533,1.4383
8/31/11,1.4379,1.4468,1.4358
9/1/11,1.427,1.4381,1.4224
9/2/11,1.4192,1.4288,1.4182
9/5/11,1.4092,1.4172,1.4059
9/6/11,1.3996,1.4275,1.3971
9/7/11,1.409,1.4148,1.3992
9/8/11,1.3892,1.4095,1.3873
9/9/11,1.3663,1.3936,1.3626
9/12/11,1.3616,1.3692,1.3495
9/13/11,1.3695,1.3739,1.3556
9/14/11,1.3768,1.3783,1.3589
9/15/11,1.3878,1.3936,1.3701
9/16/11,1.3791,1.3884,1.3752
9/19/11,1.3698,1.3719,1.3585
9/20/11,1.3665,1.3744,1.3591
9/21/11,1.3607,1.3799,1.3602
9/22/11,1.3462,1.3601,1.3382
9/23/11,1.3502,1.3567,1.3415
9/26/11,1.3495,1.3549,1.3361
9/27/11,1.3596,1.3668,1.3477
9/28/11,1.355,1.3689,1.3539
9/29/11,1.3585,1.3678,1.3518
9/30/11,1.3395,1.3602,1.3392
10/3/11,1.3224,1.3381,1.319
10/4/11,1.3343,1.3366,1.3144
10/5/11,1.3342,1.3383,1.3257
10/6/11,1.3443,1.3449,1.324
10/7/11,1.3395,1.3524,1.3359
10/10/11,1.3637,1.3698,1.3376
10/11/11,1.3674,1.3684,1.3564
10/12/11,1.3803,1.3833,1.358
10/13/11,1.379,1.3827,1.3683
10/14/11,1.3875,1.3894,1.372
10/17/11,1.3748,1.3914,1.3729
10/18/11,1.3788,1.3817,1.3651
10/19/11,1.375,1.3869,1.3723
10/20/11,1.3784,1.3842,1.3655
10/21/11,1.3869,1.39,1.3703
10/24/11,1.3925,1.3956,1.382
10/25/11,1.391,1.3959,1.3847
10/26/11,1.3902,1.3974,1.3796
10/27/11,1.4179,1.4247,1.3863
10/28/11,1.4165,1.42,1.4132
10/31/11,1.384,1.4169,1.3827
11/1/11,1.3678,1.3871,1.3608
11/2/11,1.3745,1.3829,1.3635
11/3/11,1.3831,1.3854,1.3654
11/4/11,1.3769,1.3866,1.371
11/7/11,1.377,1.3837,1.3679
11/8/11,1.3837,1.3847,1.3722
11/9/11,1.3546,1.3858,1.3522
11/10/11,1.3595,1.3652,1.3481
11/11/11,1.3746,1.3795,1.3576
11/14/11,1.3637,1.3811,1.359
11/15/11,1.3541,1.364,1.3495
11/16/11,1.3484,1.3558,1.3427
11/17/11,1.3463,1.3539,1.342
11/18/11,1.3517,1.3614,1.3445
11/21/11,1.3505,1.354,1.3429
11/22/11,1.351,1.3568,1.3467
11/23/11,1.3356,1.3531,1.3318
11/24/11,1.3338,1.3411,1.3315
11/25/11,1.3233,1.3355,1.321
11/28/11,1.3294,1.3398,1.3271
11/29/11,1.3327,1.3442,1.3284
11/30/11,1.344,1.3531,1.3257
12/1/11,1.3456,1.3521,1.3415
12/2/11,1.3402,1.3548,1.3361
12/5/11,1.3392,1.3486,1.3374
12/6/11,1.3401,1.3427,1.3332
12/7/11,1.3413,1.3454,1.3349
12/8/11,1.3331,1.3459,1.3288
12/9/11,1.337,1.3433,1.328
12/12/11,1.3185,1.3385,1.3161
12/13/11,1.3027,1.3236,1.3007
12/14/11,1.2984,1.3063,1.2944
12/15/11,1.3016,1.3049,1.2955
12/16/11,1.3034,1.3084,1.2994
12/19/11,1.2996,1.3043,1.298
12/20/11,1.3076,1.3131,1.2992
12/21/11,1.3043,1.3197,1.3023
12/22/11,1.3051,1.3119,1.3015
12/23/11,1.3038,1.3095,1.3024
12/26/11,1.3059,1.3082,1.303
12/27/11,1.3066,1.3083,1.304
12/28/11,1.2938,1.308,1.291
12/29/11,1.2961,1.2962,1.2856
12/30/11,1.2941,1.2998,1.2902
1/2/12,1.2922,1.2967,1.2915
1/3/12,1.305,1.3076,1.293
1/4/12,1.2947,1.3072,1.2896
1/5/12,1.2779,1.2947,1.277
1/6/12,1.2721,1.2812,1.2696
1/9/12,1.2769,1.2785,1.2664
1/10/12,1.2774,1.2818,1.2741
1/11/12,1.2705,1.2789,1.2661
1/12/12,1.2825,1.2844,1.2697
